.venv\Scripts\activateReviewID,CustomerID,ProductID,ReviewDate,Rating,ReviewText,SentimentScore,SentimentCategory,SentimentBucket,Issue_Type
1017,84,13,26-05-2025,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
1018,44,20,29-07-2024,2,Not  worth    the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
1019,25,12,12-07-2023,4,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
1020,100,5,02-09-2025,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
1021,49,20,16-03-2024,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
1022,71,5,23-01-2025,3,Not    worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
1023,77,18,19-10-2023,4,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
1024,85,19,05-11-2025,3,Shipping  was  fast  and  the  item  was  well-packaged.,0,Neutral,-1.0 to -0.5,
1025,31,16,17-02-2025,3,"Good  quality,  but  could    be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
1026,90,12,10-11-2023,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
1027,22,14,20-07-2025,3,Not    worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
1028,66,3,17-04-2023,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
1029,66,6,14-11-2025,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
1030,46,16,02-10-2024,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
1031,28,1,22-05-2024,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
1032,46,17,03-06-2025,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
1033,74,11,16-02-2023,4,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
1034,34,19,04-02-2024,1,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
1035,77,9,25-11-2023,5,Exceeded  my  expectations!,0,Positive,-1.0 to -0.5,
1036,24,7,16-08-2025,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0,Quality & Performance
1037,66,16,20-05-2024,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
1038,22,13,28-05-2024,3,Not  worth    the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
1039,15,1,25-11-2024,3,Five  stars  for  the  quick  delivery.,0,Neutral,-1.0 to -0.5,
1040,100,19,02-03-2024,5,The  build  quality  is    impressive.,0.5106,Positive,0.5 to 1.0,
1041,19,18,14-04-2024,4,"Great    purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
1042,68,1,06-10-2023,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
1043,29,12,06-01-2025,4,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
1044,79,1,22-03-2024,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
1045,33,19,14-12-2024,3,"The  product  is    okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
1046,45,8,17-05-2025,1,The  product  arrived  late.,0,Negative,-1.0 to -0.5,Service & Logistics
1047,6,5,09-10-2025,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
1048,25,17,18-11-2025,3,Customer  support  was  very  helpful.,0.6997,Mixed Positive,0.5 to 1.0,
1049,50,2,26-05-2023,5,Five  stars  for    the  quick  delivery.,0,Positive,-1.0 to -0.5,
1050,83,8,14-06-2024,5,"Excellent  product,  highly    recommend!",0.7773,Positive,0.5 to 1.0,
1051,63,5,16-03-2024,2,The  product  arrived  late.,0,Negative,-1.0 to -0.5,Service & Logistics
1052,55,5,14-08-2023,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
1053,6,16,29-02-2024,5,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
1054,82,17,27-03-2024,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
1055,17,7,18-10-2024,3,"Average  experience,    nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
1056,68,17,14-09-2023,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
1057,49,17,13-09-2024,3,Shipping  was  fast  and  the  item  was  well-packaged.,0,Neutral,-1.0 to -0.5,
1058,32,16,16-11-2024,3,"Great  purchase,  very  satisfied.",0.8016,Mixed Positive,0.5 to 1.0,
1059,67,2,23-12-2023,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
1060,15,10,05-05-2023,3,"Good  quality,  but  could  be    cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
1061,64,7,17-12-2023,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
1062,93,13,21-11-2023,5,"Great  purchase,    very  satisfied.",0.8016,Positive,0.5 to 1.0,
1063,5,6,21-09-2025,4,"Good  quality,    but  could  be  cheaper.",0.2382,Positive,0.01 to 0.49,
1064,32,16,02-09-2024,3,"The    product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
1065,33,9,21-03-2023,5,Exceeded  my  expectations!,0,Positive,-1.0 to -0.5,
1066,81,6,29-08-2025,4,The  quality  is    top-notch.,0,Positive,-1.0 to -0.5,
1067,50,7,09-05-2024,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0,
1068,61,15,16-08-2025,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Negative,-0.49 to 0.0,Quality & Performance
1069,84,9,05-03-2025,4,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
1070,23,20,16-08-2025,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
1071,23,7,16-09-2024,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
1072,51,2,15-02-2023,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
1073,30,10,22-09-2023,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.01 to 0.49,
1074,21,13,07-04-2023,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.01 to 0.49,
1075,52,9,25-07-2025,5,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
1076,22,9,29-10-2024,5,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
1077,95,14,18-04-2025,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0,
1078,8,2,15-12-2023,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
1079,73,16,19-06-2025,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
1080,86,16,27-05-2025,4,Shipping  was  fast  and  the  item    was  well-packaged.,0,Positive,-1.0 to -0.5,
1081,91,5,31-07-2023,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
1082,87,13,09-02-2025,5,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
1083,40,6,02-04-2024,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
1084,99,12,29-10-2023,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
1085,46,6,02-07-2025,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
1086,47,11,07-04-2024,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,
1087,35,10,27-07-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
1088,55,13,05-05-2025,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
1089,54,12,12-04-2024,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
1090,3,14,09-01-2023,4,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
1091,72,2,28-01-2024,2,The  product    arrived  late.,0,Negative,-1.0 to -0.5,Service & Logistics
1092,82,5,16-02-2023,4,Five  stars    for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
1093,25,8,24-10-2025,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
1094,48,11,04-07-2023,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
1095,31,15,23-09-2024,4,The  quality  is    top-notch.,0,Positive,-1.0 to -0.5,
1096,82,13,17-11-2023,4,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
1097,47,12,15-10-2023,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0,Quality & Performance
1098,62,15,02-04-2023,5,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
1099,90,12,17-03-2024,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,
1100,88,14,13-08-2025,4,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
1101,58,13,09-01-2025,5,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
1102,35,12,01-02-2024,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
1103,39,5,12-05-2023,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,
1104,39,6,06-08-2023,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
1105,20,16,19-03-2023,3,"Good    quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
1106,37,5,29-01-2025,5,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
1107,51,14,27-03-2024,4,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
1108,50,3,03-05-2023,1,The  product  stopped  working  after  a  month.,-0.2263,Negative,-0.49 to 0.0,Quality & Performance
1109,22,18,09-06-2023,5,"Excellent  product,    highly  recommend!",0.7773,Positive,0.5 to 1.0,
1110,38,8,26-04-2024,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
1111,91,16,25-01-2024,3,"Good  quality,    but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
1112,40,1,07-06-2023,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,
1113,28,3,23-11-2024,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
1114,56,15,14-06-2025,4,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
1115,82,4,12-10-2023,3,"Good  quality,  but  could  be    cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
1116,52,5,22-05-2025,4,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
1117,74,11,12-09-2023,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
1118,50,16,15-05-2023,4,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
1119,99,4,19-01-2024,2,Product  did  not  meet  my  expectations.,0,Negative,-1.0 to -0.5,Quality & Performance
1120,4,17,30-09-2024,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0,Quality & Performance
1121,23,20,25-06-2023,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
1122,78,19,03-12-2023,5,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
1123,68,20,02-06-2024,3,"The  product  is    okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
1124,6,9,22-10-2025,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
1125,100,12,20-07-2025,2,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Negative,0.01 to 0.49,Quality & Performance
1126,10,19,19-03-2025,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
1127,82,15,06-01-2024,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
1128,77,6,11-02-2023,5,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
1129,80,10,06-11-2024,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,
1130,88,13,30-12-2025,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
1131,97,2,02-06-2025,5,The  build    quality  is  impressive.,0.5106,Positive,0.5 to 1.0,
1132,68,9,22-12-2023,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
1133,46,19,12-09-2023,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
1134,29,8,16-06-2024,5,The    build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,
1135,77,12,26-10-2024,1,Product  did  not  meet  my  expectations.,0,Negative,-1.0 to -0.5,Quality & Performance
1136,62,8,02-03-2025,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
1137,73,5,19-01-2025,3,Five  stars  for  the  quick  delivery.,0,Neutral,-1.0 to -0.5,
1138,81,4,23-12-2024,3,The  quality  is  top-notch.,0,Neutral,-1.0 to -0.5,
1139,18,5,28-02-2024,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
1140,28,12,07-03-2023,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0,Quality & Performance
1141,24,17,01-04-2023,5,Customer    support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
1142,4,2,24-04-2024,4,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
1143,75,18,09-08-2025,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
1144,24,8,29-01-2024,5,The  build  quality    is  impressive.,0.5106,Positive,0.5 to 1.0,
1145,61,8,25-02-2024,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,
1146,88,15,10-02-2024,4,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
1147,79,5,09-05-2025,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,
1148,94,2,11-10-2024,4,"Good  quality,  but    could  be  cheaper.",0.2382,Positive,0.01 to 0.49,
1149,67,13,24-12-2023,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
1150,90,3,19-02-2024,5,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
1151,46,15,19-01-2025,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
1152,23,14,05-11-2025,3,Customer    support  was  very  helpful.,0.6997,Mixed Positive,0.5 to 1.0,
1153,53,10,17-06-2023,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,
1154,9,19,09-07-2023,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0,Quality & Performance
1155,1,12,09-01-2025,5,Exceeded  my  expectations!,0,Positive,-1.0 to -0.5,
1156,79,18,16-06-2024,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
1157,13,12,16-07-2025,1,The  product  stopped  working  after  a  month.,-0.2263,Negative,-0.49 to 0.0,Quality & Performance
1158,99,20,29-07-2024,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
1159,59,9,29-01-2025,5,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
1160,97,7,26-12-2025,5,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
1161,10,19,01-01-2023,5,Shipping  was  fast  and  the    item  was  well-packaged.,0,Positive,-1.0 to -0.5,
1162,55,10,08-06-2024,2,The  product  arrived  late.,0,Negative,-1.0 to -0.5,Service & Logistics
1163,15,11,04-10-2023,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
1164,69,3,04-01-2023,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
1165,20,12,06-02-2024,5,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
1166,63,15,10-11-2024,5,The  build  quality    is  impressive.,0.5106,Positive,0.5 to 1.0,
1167,50,19,21-08-2024,5,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
1168,93,16,21-09-2025,5,Exceeded  my  expectations!,0,Positive,-1.0 to -0.5,
1169,97,19,24-06-2025,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
1170,78,4,19-12-2023,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
1171,49,4,12-01-2024,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0,Quality & Performance
1172,33,15,03-04-2025,5,The    build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,
1173,76,3,09-08-2025,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
1174,69,3,24-08-2025,4,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
1175,78,6,04-07-2025,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,
1176,74,15,27-05-2025,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,
1177,45,10,28-12-2023,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
1178,43,6,08-09-2024,1,I  had  a  bad  experience  with  this  product.,-0.5423,Negative,-1.0 to -0.5,Quality & Performance
1179,84,7,31-07-2025,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
1180,64,18,19-06-2025,5,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
1181,28,8,25-02-2025,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
1182,70,15,21-08-2023,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
1183,91,4,06-02-2023,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
1184,5,18,25-12-2023,5,Exceeded  my  expectations!,0,Positive,-1.0 to -0.5,
1185,5,12,01-10-2025,5,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
1186,80,11,15-10-2025,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
1187,66,9,11-06-2023,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
1188,17,2,05-04-2023,5,"Great  purchase,    very  satisfied.",0.8016,Positive,0.5 to 1.0,
1189,32,20,28-12-2023,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
1190,16,4,19-08-2024,1,The    product  arrived  late.,0,Negative,-1.0 to -0.5,Service & Logistics
1191,60,19,27-08-2023,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,
1192,80,19,21-05-2024,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
1193,7,2,13-06-2025,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,
1194,11,13,01-03-2023,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
1195,89,2,19-11-2023,5,Exceeded    my  expectations!,0,Positive,-1.0 to -0.5,
1196,57,16,07-06-2024,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,
1197,70,15,30-10-2024,1,The  product  arrived  late.,0,Negative,-1.0 to -0.5,Service & Logistics
1198,92,1,25-06-2024,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
1199,71,7,16-09-2024,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
1200,89,17,04-04-2024,4,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
1201,14,11,04-08-2023,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
1202,28,17,28-04-2023,3,Not  worth  the    money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
1203,2,19,20-07-2025,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
1204,19,18,06-11-2024,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
1205,73,17,04-12-2025,5,The  quality    is  top-notch.,0,Positive,-1.0 to -0.5,
1206,50,12,06-07-2023,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
1207,90,18,27-06-2025,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,
1208,16,15,11-07-2024,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
1209,53,10,03-04-2024,5,Five  stars  for    the  quick  delivery.,0,Positive,-1.0 to -0.5,
1210,67,8,24-10-2024,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.01 to 0.49,
1211,30,18,04-10-2023,5,Customer  support    was  very  helpful.,0.6997,Positive,0.5 to 1.0,
1212,82,19,11-10-2024,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
1213,14,9,23-12-2023,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
1214,100,10,27-08-2025,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
1215,68,7,28-03-2025,2,Product  did  not  meet  my  expectations.,0,Negative,-1.0 to -0.5,Quality & Performance
1216,53,11,14-04-2023,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0,
1217,81,18,14-01-2024,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
1218,8,9,09-11-2025,5,Shipping  was    fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
1219,49,7,28-05-2025,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
1220,25,8,26-01-2023,2,The  product  arrived  late.,0,Negative,-1.0 to -0.5,Service & Logistics
1221,42,17,31-08-2023,4,"Good  quality,  but  could    be  cheaper.",0.2382,Positive,0.01 to 0.49,
1222,57,6,23-05-2025,3,"I  love  this  product,  will  buy    again!",0.6696,Mixed Positive,0.5 to 1.0,
1223,18,16,12-11-2025,3,"Great  purchase,  very  satisfied.",0.8016,Mixed Positive,0.5 to 1.0,
1224,82,14,30-11-2025,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
1225,93,8,08-08-2024,2,The  product  arrived  late.,0,Negative,-1.0 to -0.5,Service & Logistics
1226,75,5,17-08-2024,5,"I  love  this  product,    will  buy  again!",0.6696,Positive,0.5 to 1.0,
1227,30,14,20-01-2025,5,"Great  purchase,  very    satisfied.",0.8016,Positive,0.5 to 1.0,
1228,57,1,30-11-2023,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
1229,31,17,01-06-2025,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
1230,55,18,27-04-2025,5,Exceeded  my  expectations!,0,Positive,-1.0 to -0.5,
1231,81,7,02-09-2024,2,Product  did  not  meet  my  expectations.,0,Negative,-1.0 to -0.5,Quality & Performance
1232,7,17,18-09-2024,5,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
1233,73,5,13-03-2024,3,"The  product  is    okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
1234,37,8,21-02-2024,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
1235,87,1,24-05-2023,5,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
1236,60,3,07-02-2023,4,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
1237,94,17,20-10-2024,1,"Not  satisfied,  the  product  broke  after  a  week.",-0.6288,Negative,-1.0 to -0.5,Quality & Performance
1238,15,9,13-06-2025,4,Customer    support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
1239,49,15,07-02-2024,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,
1240,66,5,28-02-2025,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
1241,62,17,11-03-2024,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
1242,22,19,08-02-2025,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
1243,92,10,08-11-2023,5,"Great    purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
1244,8,7,20-01-2024,5,"I  love  this  product,  will    buy  again!",0.6696,Positive,0.5 to 1.0,
1245,60,5,19-12-2025,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
1246,53,1,04-08-2024,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
1247,79,6,08-08-2024,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0,Quality & Performance
1248,72,2,19-12-2025,4,Shipping  was  fast  and  the  item  was    well-packaged.,0,Positive,-1.0 to -0.5,
1249,72,5,23-01-2025,3,"Average    experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
1250,11,10,23-10-2025,1,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
1251,20,2,10-06-2024,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
1252,87,8,10-12-2024,5,Exceeded    my  expectations!,0,Positive,-1.0 to -0.5,
1253,68,3,30-06-2024,3,Not  worth    the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
1254,45,4,16-02-2024,5,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
1255,42,8,15-12-2025,5,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
1256,80,4,12-08-2025,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0,Quality & Performance
1257,93,10,05-02-2023,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
1258,80,1,13-11-2023,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0,
1259,66,15,13-06-2023,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
1260,47,6,02-09-2025,5,Exceeded  my  expectations!,0,Positive,-1.0 to -0.5,
1261,12,18,08-08-2023,4,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
1262,46,17,26-08-2024,2,Disappointed  with    the  performance.,-0.4767,Negative,-0.49 to 0.0,Quality & Performance
1263,48,9,20-09-2023,3,"Average    experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
1264,72,7,07-05-2023,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
1265,81,20,29-04-2023,4,Customer  support    was  very  helpful.,0.6997,Positive,0.5 to 1.0,
1266,65,14,01-07-2025,4,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
