ReviewID,CustomerID,ProductID,ProductName,ReviewDate,Rating,ReviewText,BERT_SentimentScore,SentimentBucket,IssueType,IssueConfidence,BusinessOutput
208,94,8,Football Helmet,2023-03-25,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
209,70,8,Football Helmet,2025-11-05,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
210,28,1,Running Shoes,2023-12-10,2,The  product  arrived  late.,-0.998403251171112,Negative,delivery,0.2442,delivery
211,84,12,Ice Skates,2025-03-07,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
212,87,10,Golf Clubs,2023-01-03,1,"Terrible  customer  service,  would  not  buy  again.",-0.9995811581611632,Negative,support,0.3011,support
213,7,13,Swim Goggles,2024-04-09,5,Shipping  was  fast  and    the  item  was  well-packaged.,0.9998056292533876,Positive,,0.2728,Customer satisfied.
214,53,18,Volleyball,2025-04-13,3,Five  stars  for  the  quick  delivery.,0.9993364214897156,Mixed Positive,,0.2803,Improvement suggestions
215,55,10,Golf Clubs,2024-01-07,2,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876,quality
216,49,7,Basketball,2023-11-14,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548,quality
217,62,11,Ski Boots,2023-08-19,5,Amazing  value    for  the  price.,0.9998892545700072,Positive,,0.3689,Customer satisfied.
218,35,8,Football Helmet,2024-09-14,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
219,90,9,Baseball Glove,2023-02-18,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
220,78,9,Baseball Glove,2025-08-12,2,Disappointed  with  the  performance.,-0.9997925162315368,Negative,support,0.248,support
221,26,2,Fitness Tracker,2024-10-21,4,The  build  quality  is  impressive.,0.999881386756897,Positive,,0.4293,Customer satisfied.
222,54,14,Cycling Helmet,2024-02-28,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
223,37,16,Kayak,2023-07-31,5,Exceeded  my  expectations!,0.9995620846748352,Positive,,0.226,Customer satisfied.
224,68,15,Climbing Rope,2023-03-27,4,"Great  purchase,    very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
225,80,1,Running Shoes,2025-09-08,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548,quality
226,60,9,Baseball Glove,2023-08-23,2,The  product  arrived  late.,-0.998403251171112,Negative,delivery,0.2442,delivery
227,74,11,Ski Boots,2024-08-10,4,"Good    quality,  but  could  be  cheaper.",0.955940008163452,Positive,,0.3168,Customer satisfied.
228,20,19,Hockey Stick,2025-10-23,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Negative,quality,0.2548,quality
229,69,12,Ice Skates,2023-02-07,4,The    quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
230,54,11,Ski Boots,2023-10-19,2,The  product  arrived  late.,-0.998403251171112,Negative,delivery,0.2442,delivery
231,15,16,Kayak,2025-04-15,5,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
232,17,3,Yoga Mat,2025-10-11,5,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
233,81,4,Dumbbells,2024-11-14,2,The  product  arrived  late.,-0.998403251171112,Negative,delivery,0.2442,delivery
234,80,9,Baseball Glove,2023-03-06,5,The  build  quality  is  impressive.,0.999881386756897,Positive,,0.4293,Customer satisfied.
235,54,3,Yoga Mat,2024-03-18,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
236,55,16,Kayak,2025-03-03,5,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
237,44,2,Fitness Tracker,2025-09-29,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
238,47,9,Baseball Glove,2023-04-18,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
239,45,9,Baseball Glove,2024-01-28,5,Exceeded  my  expectations!,0.9995620846748352,Positive,,0.226,Customer satisfied.
240,20,16,Kayak,2024-11-09,5,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
241,61,15,Climbing Rope,2024-04-22,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
242,20,20,Boxing Gloves,2025-06-07,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
243,24,11,Ski Boots,2023-02-17,1,I  had  a  bad  experience  with  this  product.,-0.9998112320899964,Negative,quality,0.2421,quality
244,36,4,Dumbbells,2023-08-25,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
245,50,3,Yoga Mat,2023-03-23,3,Very durable and performs well for daily use.,0.9998507499694824,Mixed Positive,,0.4388,Improvement suggestions
246,71,12,Ice Skates,2023-07-23,4,The    quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
247,28,6,Tennis Racket,2025-11-24,5,"Excellent  product,  highly    recommend!",0.9998780488967896,Positive,,0.2978,Customer satisfied.
248,81,6,Tennis Racket,2023-07-15,3,Very durable and performs well for daily use.,0.9998507499694824,Mixed Positive,,0.4388,Improvement suggestions
249,75,2,Fitness Tracker,2023-01-04,1,"Not    satisfied,  the  product  broke  after  a  week.",-0.9994804263114928,Negative,delivery,0.2272,delivery
250,22,11,Ski Boots,2023-09-21,1,The  product  stopped  working  after  a  month.,-0.999716579914093,Negative,quality,0.3017,quality
251,16,2,Fitness Tracker,2024-02-01,4,Very durable and performs well for daily use.,0.9998507499694824,Positive,,0.4388,Customer satisfied.
252,6,6,Tennis Racket,2025-03-18,5,The  build  quality  is    impressive.,0.999881386756897,Positive,,0.4293,Customer satisfied.
253,75,15,Climbing Rope,2024-08-03,3,"Great  purchase,  very  satisfied.",0.9998626708984376,Mixed Positive,,0.2698,Improvement suggestions
254,30,19,Hockey Stick,2025-12-31,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
255,13,16,Kayak,2024-01-23,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
256,91,3,Yoga Mat,2024-02-11,4,"Average quality, delivery was slightly delayed.",-0.998961329460144,Mixed Positive,,0.2442,Improvement suggestions
257,84,13,Swim Goggles,2023-10-03,3,"Average  experience,  nothing    special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
258,34,7,Basketball,2025-05-13,4,"Great    purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
259,75,2,Fitness Tracker,2023-08-24,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548,quality
260,44,18,Volleyball,2024-03-07,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
261,29,12,Ice Skates,2024-10-15,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
262,45,7,Basketball,2024-07-07,5,Five  stars  for    the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
263,47,8,Football Helmet,2024-10-21,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
264,96,18,Volleyball,2025-08-19,4,Shipping  was  fast  and  the    item  was  well-packaged.,0.9998056292533876,Positive,,0.2728,Customer satisfied.
265,22,19,Hockey Stick,2024-05-14,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
266,62,5,Soccer Ball,2025-02-22,5,"Excellent  product,    highly  recommend!",0.9998780488967896,Positive,,0.2978,Customer satisfied.
267,55,19,Hockey Stick,2023-12-01,3,"The  product  is    okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548,quality
268,98,17,Surfboard,2023-10-28,5,The  build  quality    is  impressive.,0.999881386756897,Positive,,0.4293,Customer satisfied.
269,75,4,Dumbbells,2023-11-18,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
270,46,6,Tennis Racket,2023-09-25,1,The  color  was  different  from  what  was  shown.,0.982874631881714,Mixed Negative,support,0.226,support
271,21,17,Surfboard,2025-08-08,5,The    build  quality  is  impressive.,0.999881386756897,Positive,,0.4293,Customer satisfied.
272,39,17,Surfboard,2023-03-26,5,The product reached without any damage.,0.9913528561592102,Positive,,0.2376,Customer satisfied.
273,10,2,Fitness Tracker,2024-10-09,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,,0.2728,Customer satisfied.
274,93,11,Ski Boots,2023-04-07,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
275,45,12,Ice Skates,2023-04-03,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
276,86,1,Running Shoes,2025-01-29,5,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
277,22,6,Tennis Racket,2025-03-21,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
278,80,20,Boxing Gloves,2023-03-01,5,Amazing  value  for  the  price.,0.9998892545700072,Positive,,0.3689,Customer satisfied.
279,86,5,Soccer Ball,2023-07-21,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
280,68,19,Hockey Stick,2023-11-09,4,"Average quality, delivery was slightly delayed.",-0.998961329460144,Mixed Positive,,0.2442,Improvement suggestions
281,71,5,Soccer Ball,2025-11-19,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
282,59,5,Soccer Ball,2023-02-17,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
283,87,13,Swim Goggles,2023-02-14,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
284,89,13,Swim Goggles,2023-09-01,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
285,29,3,Yoga Mat,2023-08-25,4,"Good  quality,  but  could    be  cheaper.",0.955940008163452,Positive,,0.3168,Customer satisfied.
286,53,16,Kayak,2023-05-04,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
287,75,6,Tennis Racket,2025-02-14,5,"I  love  this  product,  will    buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
288,68,17,Surfboard,2024-06-21,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,,0.2978,Customer satisfied.
289,87,15,Climbing Rope,2023-10-04,5,Customer  support  was    very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
290,20,14,Cycling Helmet,2024-09-23,2,"Average  experience,  nothing  special.",-0.9992826581001282,Negative,support,0.2637,support
291,17,7,Basketball,2025-12-06,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
292,15,7,Basketball,2025-10-19,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
293,25,13,Swim Goggles,2023-02-14,3,Not  worth    the  money.,-0.9998021721839904,Mixed Negative,pricing,0.2816,pricing
294,63,13,Swim Goggles,2023-11-09,3,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Mixed Negative,quality,0.2989,quality
295,61,6,Tennis Racket,2024-10-13,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548,quality
296,85,18,Volleyball,2023-12-13,4,The    quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
297,92,16,Kayak,2023-08-06,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
298,41,15,Climbing Rope,2025-06-13,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
299,93,13,Swim Goggles,2024-02-01,1,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876,quality
300,22,18,Volleyball,2023-05-09,2,Disappointed  with  the  performance.,-0.9997925162315368,Negative,support,0.248,support
301,6,7,Basketball,2023-05-30,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
302,64,19,Hockey Stick,2024-10-08,5,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
303,20,10,Golf Clubs,2024-04-25,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
304,66,14,Cycling Helmet,2023-02-01,3,"Average    experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
305,87,7,Basketball,2023-08-25,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
306,52,8,Football Helmet,2025-07-19,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
307,63,16,Kayak,2025-01-08,5,Exceeded  my  expectations!,0.9995620846748352,Positive,,0.226,Customer satisfied.
308,90,14,Cycling Helmet,2023-04-02,5,The product reached without any damage.,0.9913528561592102,Positive,,0.2376,Customer satisfied.
309,70,11,Ski Boots,2023-02-02,3,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Mixed Positive,,0.336,Improvement suggestions
310,40,1,Running Shoes,2024-11-30,5,Exceeded  my  expectations!,0.9995620846748352,Positive,,0.226,Customer satisfied.
311,52,11,Ski Boots,2023-11-14,4,The product reached without any damage.,0.9913528561592102,Positive,,0.2376,Customer satisfied.
312,90,3,Yoga Mat,2023-11-05,2,The  product  arrived  late.,-0.998403251171112,Negative,delivery,0.2442,delivery
313,13,3,Yoga Mat,2024-01-14,4,"I    love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
314,22,17,Surfboard,2025-10-06,2,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876,quality
315,32,7,Basketball,2025-06-13,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
316,48,4,Dumbbells,2025-08-15,5,Five  stars  for  the  quick    delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
317,15,6,Tennis Racket,2023-08-04,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548,quality
318,97,4,Dumbbells,2023-12-15,4,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Positive,,0.336,Customer satisfied.
319,86,6,Tennis Racket,2024-12-11,5,Packaging was adequate and delivery was timely.,0.9997827410697936,Positive,,0.3048,Customer satisfied.
320,79,17,Surfboard,2023-02-24,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
321,58,12,Ice Skates,2024-04-17,4,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Positive,,0.336,Customer satisfied.
322,76,13,Swim Goggles,2024-12-01,4,"Great    purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
323,47,4,Dumbbells,2023-04-24,4,Shipping  was    fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,,0.2728,Customer satisfied.
324,89,5,Soccer Ball,2024-07-08,4,Shipping  was  fast  and  the  item    was  well-packaged.,0.9998056292533876,Positive,,0.2728,Customer satisfied.
325,78,6,Tennis Racket,2023-04-17,4,"Average quality, delivery was slightly delayed.",-0.998961329460144,Mixed Positive,,0.2442,Improvement suggestions
326,17,14,Cycling Helmet,2024-06-15,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
327,95,8,Football Helmet,2023-08-25,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
328,100,13,Swim Goggles,2024-02-20,2,"Average product, works fine but feels slightly overpriced.",-0.9987505674362184,Negative,quality,0.4239,quality
329,6,9,Baseball Glove,2024-12-07,3,The  quality  is  top-notch.,0.9998470544815063,Mixed Positive,,0.3895,Improvement suggestions
330,22,14,Cycling Helmet,2023-03-18,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
331,68,4,Dumbbells,2023-08-17,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
332,2,10,Golf Clubs,2024-11-06,5,The  build  quality  is  impressive.,0.999881386756897,Positive,,0.4293,Customer satisfied.
333,87,5,Soccer Ball,2024-06-02,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
334,70,9,Baseball Glove,2025-04-14,5,Five  stars  for  the  quick    delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
