ReviewID,CustomerID,ProductID,ProductName,ReviewDate,Rating,ReviewText,BERT_SentimentScore,SentimentBucket,IssueType,IssueConfidence
908,37,9,Baseball Glove,2025-03-28,3,"Average product, works fine but feels slightly overpriced.",-0.9987505674362184,Mixed Negative,quality,0.4239
909,59,7,Basketball,2023-09-08,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
910,92,5,Soccer Ball,2023-06-14,4,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
911,93,6,Tennis Racket,2024-06-27,1,Product  did    not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876
912,100,2,Fitness Tracker,2025-10-27,2,Disappointed  with  the  performance.,-0.9997925162315368,Negative,support,0.248
913,64,5,Soccer Ball,2024-09-06,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
914,81,19,Hockey Stick,2023-03-04,5,"Great    purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
915,55,5,Soccer Ball,2024-12-21,1,I  had  a  bad  experience  with  this  product.,-0.9998112320899964,Negative,quality,0.2421
916,40,5,Soccer Ball,2024-10-05,2,"Average product, works fine but feels slightly overpriced.",-0.9987505674362184,Negative,quality,0.4239
917,44,20,Boxing Gloves,2025-05-17,4,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
918,50,4,Dumbbells,2024-09-09,3,"The  product    is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
919,37,18,Volleyball,2025-02-14,1,"Terrible  customer  service,  would  not  buy  again.",-0.9995811581611632,Negative,support,0.3011
920,28,1,Running Shoes,2025-04-13,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
921,93,11,Ski Boots,2023-06-26,5,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
922,92,4,Dumbbells,2025-07-22,4,"Average quality, delivery was slightly delayed.",-0.998961329460144,Mixed Positive,support,0.2442
923,3,20,Boxing Gloves,2024-02-07,5,"Excellent  product,  highly    recommend!",0.9998780488967896,Positive,quality,0.2978
924,62,19,Hockey Stick,2024-12-20,3,Customer  support    was  very  helpful.,0.9991816878318788,Mixed Positive,support,0.3455
925,2,20,Boxing Gloves,2025-02-10,1,"Terrible  customer  service,  would    not  buy  again.",-0.9995811581611632,Negative,support,0.3011
926,86,12,Ice Skates,2023-06-17,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
927,21,4,Dumbbells,2024-08-08,4,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Positive,quality,0.336
928,10,9,Baseball Glove,2024-05-25,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
929,47,5,Soccer Ball,2024-10-09,5,Amazing  value  for  the  price.,0.9998892545700072,Positive,pricing,0.3689
930,83,19,Hockey Stick,2024-08-05,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
931,73,8,Football Helmet,2023-09-27,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,quality,0.2978
932,11,20,Boxing Gloves,2023-08-26,5,The  build  quality  is  impressive.,0.999881386756897,Positive,quality,0.4293
933,83,12,Ice Skates,2023-01-11,3,"Build quality is okay, however durability could definitely be better.",0.9826349020004272,Mixed Positive,quality,0.507
934,44,3,Yoga Mat,2023-04-26,5,"I  love  this    product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
935,71,12,Ice Skates,2025-08-28,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
936,99,15,Climbing Rope,2023-09-23,4,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Positive,quality,0.336
937,96,9,Baseball Glove,2023-06-08,4,"Great  purchase,    very  satisfied.",0.9998626708984376,Positive,support,0.2698
938,29,12,Ice Skates,2024-07-08,5,The product reached without any damage.,0.9913528561592102,Positive,packaging,0.2376
939,42,6,Tennis Racket,2024-08-09,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
940,15,12,Ice Skates,2025-09-12,4,"Great    purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
941,13,9,Baseball Glove,2023-05-21,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
942,69,2,Fitness Tracker,2023-02-19,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,quality,0.2978
943,70,19,Hockey Stick,2023-04-15,5,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
944,72,2,Fitness Tracker,2024-08-11,4,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
945,46,5,Soccer Ball,2025-12-05,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,delivery,0.2728
946,96,7,Basketball,2023-08-28,2,Disappointed  with  the  performance.,-0.9997925162315368,Negative,support,0.248
947,86,18,Volleyball,2025-11-02,2,"Average  experience,  nothing  special.",-0.9992826581001282,Negative,support,0.2637
948,29,10,Golf Clubs,2025-01-22,5,Shipping  was  fast    and  the  item  was  well-packaged.,0.9998056292533876,Positive,delivery,0.2728
949,55,15,Climbing Rope,2025-08-25,1,Product  did    not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876
950,96,9,Baseball Glove,2024-02-09,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
951,80,15,Climbing Rope,2024-07-11,2,"Usable for beginners, though the overall quality does not justify the price.",0.9775550365447998,Mixed Negative,quality,0.4026
952,46,15,Climbing Rope,2025-01-14,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
953,29,3,Yoga Mat,2025-11-22,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
954,26,8,Football Helmet,2025-03-13,5,Shipping    was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,delivery,0.2728
955,53,12,Ice Skates,2023-03-15,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
956,33,2,Fitness Tracker,2024-10-26,2,"Average  experience,  nothing  special.",-0.9992826581001282,Negative,support,0.2637
957,37,15,Climbing Rope,2024-02-26,4,"I  love  this  product,  will  buy    again!",0.9998741149902344,Positive,pricing,0.2354
958,45,1,Running Shoes,2023-08-17,1,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Negative,quality,0.2989
959,85,9,Baseball Glove,2025-01-01,5,Amazing  value  for  the  price.,0.9998892545700072,Positive,pricing,0.3689
960,81,2,Fitness Tracker,2024-03-23,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
961,74,20,Boxing Gloves,2024-07-10,5,"I  love  this    product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
962,95,18,Volleyball,2024-10-16,4,"Good  quality,  but  could  be    cheaper.",0.955940008163452,Positive,quality,0.3168
963,36,6,Tennis Racket,2023-11-17,2,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876
964,60,18,Volleyball,2024-06-11,4,"Great  purchase,    very  satisfied.",0.9998626708984376,Positive,support,0.2698
965,25,7,Basketball,2024-12-15,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,quality,0.2978
966,21,6,Tennis Racket,2025-09-30,4,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Positive,quality,0.336
967,94,12,Ice Skates,2024-04-22,5,The  build    quality  is  impressive.,0.999881386756897,Positive,quality,0.4293
968,46,14,Cycling Helmet,2024-08-07,5,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
969,48,4,Dumbbells,2023-04-09,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
970,43,2,Fitness Tracker,2024-05-26,3,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Mixed Negative,quality,0.2989
971,5,5,Soccer Ball,2024-12-17,4,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
972,18,19,Hockey Stick,2024-08-01,5,Exceeded    my  expectations!,0.9995620846748352,Positive,support,0.226
973,4,4,Dumbbells,2024-01-23,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
974,13,6,Tennis Racket,2024-03-01,4,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
975,84,15,Climbing Rope,2023-06-12,3,"Usable for beginners, though the overall quality does not justify the price.",0.9775550365447998,Mixed Positive,quality,0.4026
976,80,7,Basketball,2023-03-30,4,Shipping  was  fast  and  the  item    was  well-packaged.,0.9998056292533876,Positive,delivery,0.2728
977,44,10,Golf Clubs,2023-06-28,3,"Good  quality,  but  could    be  cheaper.",0.955940008163452,Mixed Positive,quality,0.3168
978,46,13,Swim Goggles,2025-07-18,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
979,14,4,Dumbbells,2024-03-16,4,"Average quality, delivery was slightly delayed.",-0.998961329460144,Mixed Positive,support,0.2442
980,92,14,Cycling Helmet,2023-07-14,2,"Average  experience,  nothing  special.",-0.9992826581001282,Negative,support,0.2637
981,48,10,Golf Clubs,2023-05-13,3,"The  product  is    okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
982,63,7,Basketball,2023-11-28,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
983,31,19,Hockey Stick,2024-05-28,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
984,88,11,Ski Boots,2023-08-23,3,"The  product  is  okay,  but  the    instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
985,78,11,Ski Boots,2025-10-23,2,"Build quality is okay, however durability could definitely be better.",0.9826349020004272,Mixed Negative,quality,0.507
986,20,7,Basketball,2025-11-30,5,The  build  quality  is  impressive.,0.999881386756897,Positive,quality,0.4293
987,37,16,Kayak,2024-09-15,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
988,14,14,Cycling Helmet,2025-04-06,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
989,93,19,Hockey Stick,2023-06-11,4,"Great    purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
990,7,4,Dumbbells,2023-05-05,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
991,97,18,Volleyball,2025-03-10,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
992,77,2,Fitness Tracker,2023-08-16,3,"Average product, works fine but feels slightly overpriced.",-0.9987505674362184,Mixed Negative,quality,0.4239
993,27,12,Ice Skates,2025-01-10,2,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Mixed Negative,quality,0.336
994,62,5,Soccer Ball,2025-11-27,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
995,17,8,Football Helmet,2025-07-29,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
996,85,10,Golf Clubs,2025-01-05,5,Exceeded  my  expectations!,0.9995620846748352,Positive,support,0.226
997,82,1,Running Shoes,2023-10-03,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
998,34,11,Ski Boots,2025-05-18,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
999,37,8,Football Helmet,2023-05-28,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
1000,86,12,Ice Skates,2025-11-17,4,"Average quality, delivery was slightly delayed.",-0.998961329460144,Mixed Positive,support,0.2442
1001,72,13,Swim Goggles,2023-12-06,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
1002,25,15,Climbing Rope,2025-05-15,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
1003,14,16,Kayak,2025-03-31,5,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
1004,53,10,Golf Clubs,2024-01-14,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
1005,82,17,Surfboard,2024-10-23,4,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Positive,quality,0.336
1006,87,2,Fitness Tracker,2023-06-14,5,Exceeded  my  expectations!,0.9995620846748352,Positive,support,0.226
1007,49,9,Baseball Glove,2024-02-15,5,Amazing  value    for  the  price.,0.9998892545700072,Positive,pricing,0.3689
1008,60,13,Swim Goggles,2025-09-05,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637
1009,31,3,Yoga Mat,2025-11-21,2,"The  product  is  okay,  but  the  instructions  were    unclear.",-0.9967684745788574,Negative,quality,0.2548
1010,3,3,Yoga Mat,2025-05-17,3,Very durable and performs well for daily use.,0.9998507499694824,Mixed Positive,quality,0.4388
1011,80,19,Hockey Stick,2023-10-11,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,delivery,0.2728
1012,26,3,Yoga Mat,2025-02-25,2,Not    worth  the  money.,-0.9998021721839904,Negative,pricing,0.2816
1013,32,8,Football Helmet,2025-07-12,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
1014,81,20,Boxing Gloves,2023-04-16,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
1015,25,2,Fitness Tracker,2023-03-05,2,"Usable for beginners, though the overall quality does not justify the price.",0.9775550365447998,Mixed Negative,quality,0.4026
1016,30,16,Kayak,2025-08-27,2,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876
1017,84,13,Swim Goggles,2025-05-26,5,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
1018,44,20,Boxing Gloves,2024-07-29,2,Not  worth    the  money.,-0.9998021721839904,Negative,pricing,0.2816
1019,25,12,Ice Skates,2023-07-12,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
1020,100,5,Soccer Ball,2025-09-02,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637
1021,49,20,Boxing Gloves,2024-03-16,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
1022,71,5,Soccer Ball,2025-01-23,3,Not    worth  the  money.,-0.9998021721839904,Mixed Negative,pricing,0.2816
1023,77,18,Volleyball,2023-10-19,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,delivery,0.2728
1024,85,19,Hockey Stick,2025-11-05,3,Packaging was adequate and delivery was timely.,0.9997827410697936,Mixed Positive,packaging,0.3048
1025,31,16,Kayak,2025-02-17,3,"Good  quality,  but  could    be  cheaper.",0.955940008163452,Mixed Positive,quality,0.3168
1026,90,12,Ice Skates,2023-11-10,3,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Mixed Positive,quality,0.336
1027,22,14,Cycling Helmet,2025-07-20,3,Not    worth  the  money.,-0.9998021721839904,Mixed Negative,pricing,0.2816
1028,66,3,Yoga Mat,2023-04-17,3,Very durable and performs well for daily use.,0.9998507499694824,Mixed Positive,quality,0.4388
1029,66,6,Tennis Racket,2025-11-14,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
1030,46,16,Kayak,2024-10-02,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
1031,28,1,Running Shoes,2024-05-22,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637
1032,46,17,Surfboard,2025-06-03,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
1033,74,11,Ski Boots,2023-02-16,4,Packaging was adequate and delivery was timely.,0.9997827410697936,Positive,packaging,0.3048
1034,34,19,Hockey Stick,2024-02-04,1,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Negative,quality,0.2989
1035,77,9,Baseball Glove,2023-11-25,5,Exceeded  my  expectations!,0.9995620846748352,Positive,support,0.226
1036,24,7,Basketball,2025-08-16,2,Disappointed  with  the  performance.,-0.9997925162315368,Negative,support,0.248
1037,66,16,Kayak,2024-05-20,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
1038,22,13,Swim Goggles,2024-05-28,3,Not  worth    the  money.,-0.9998021721839904,Mixed Negative,pricing,0.2816
1039,15,1,Running Shoes,2024-11-25,3,Five  stars  for  the  quick  delivery.,0.9993364214897156,Mixed Positive,support,0.2803
1040,100,19,Hockey Stick,2024-03-02,5,The  build  quality  is    impressive.,0.999881386756897,Positive,quality,0.4293
1041,19,18,Volleyball,2024-04-14,4,"Great    purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
1042,68,1,Running Shoes,2023-10-06,3,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Mixed Negative,quality,0.2989
1043,29,12,Ice Skates,2025-01-06,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
1044,79,1,Running Shoes,2024-03-22,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
1045,33,19,Hockey Stick,2024-12-14,3,"The  product  is    okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
1046,45,8,Football Helmet,2025-05-17,1,The  product  arrived  late.,-0.998403251171112,Negative,delivery,0.2442
1047,6,5,Soccer Ball,2025-10-09,5,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
1048,25,17,Surfboard,2025-11-18,3,Customer  support  was  very  helpful.,0.9991816878318788,Mixed Positive,support,0.3455
1049,50,2,Fitness Tracker,2023-05-26,5,Five  stars  for    the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
1050,83,8,Football Helmet,2024-06-14,5,"Excellent  product,  highly    recommend!",0.9998780488967896,Positive,quality,0.2978
1051,63,5,Soccer Ball,2024-03-16,2,The  product  arrived  late.,-0.998403251171112,Negative,delivery,0.2442
1052,55,5,Soccer Ball,2023-08-14,4,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
1053,6,16,Kayak,2024-02-29,5,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
1054,82,17,Surfboard,2024-03-27,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
1055,17,7,Basketball,2024-10-18,3,"Average  experience,    nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637
1056,68,17,Surfboard,2023-09-14,2,"Average product, works fine but feels slightly overpriced.",-0.9987505674362184,Negative,quality,0.4239
1057,49,17,Surfboard,2024-09-13,3,Packaging was adequate and delivery was timely.,0.9997827410697936,Mixed Positive,packaging,0.3048
1058,32,16,Kayak,2024-11-16,3,"Great  purchase,  very  satisfied.",0.9998626708984376,Mixed Positive,support,0.2698
1059,67,2,Fitness Tracker,2023-12-23,2,"Usable for beginners, though the overall quality does not justify the price.",0.9775550365447998,Mixed Negative,quality,0.4026
1060,15,10,Golf Clubs,2023-05-05,3,"Good  quality,  but  could  be    cheaper.",0.955940008163452,Mixed Positive,quality,0.3168
1061,64,7,Basketball,2023-12-17,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
1062,93,13,Swim Goggles,2023-11-21,5,"Great  purchase,    very  satisfied.",0.9998626708984376,Positive,support,0.2698
1063,5,6,Tennis Racket,2025-09-21,4,"Good  quality,    but  could  be  cheaper.",0.955940008163452,Positive,quality,0.3168
1064,32,16,Kayak,2024-09-02,3,"The    product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
1065,33,9,Baseball Glove,2023-03-21,5,Exceeded  my  expectations!,0.9995620846748352,Positive,support,0.226
1066,81,6,Tennis Racket,2025-08-29,4,The  quality  is    top-notch.,0.9998470544815063,Positive,quality,0.3895
1067,50,7,Basketball,2024-05-09,5,Amazing  value  for  the  price.,0.9998892545700072,Positive,pricing,0.3689
1068,61,15,Climbing Rope,2025-08-16,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Negative,quality,0.2548
1069,84,9,Baseball Glove,2025-03-05,4,Packaging was adequate and delivery was timely.,0.9997827410697936,Positive,packaging,0.3048
1070,23,20,Boxing Gloves,2025-08-16,3,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Mixed Negative,quality,0.2989
1071,23,7,Basketball,2024-09-16,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
1072,51,2,Fitness Tracker,2023-02-15,3,"Average product, works fine but feels slightly overpriced.",-0.9987505674362184,Mixed Negative,quality,0.4239
1073,30,10,Golf Clubs,2023-09-22,4,Very durable and performs well for daily use.,0.9998507499694824,Positive,quality,0.4388
1074,21,13,Swim Goggles,2023-04-07,4,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Positive,quality,0.336
1075,52,9,Baseball Glove,2025-07-25,5,Packaging was adequate and delivery was timely.,0.9997827410697936,Positive,packaging,0.3048
1076,22,9,Baseball Glove,2024-10-29,5,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
1077,95,14,Cycling Helmet,2025-04-18,5,Amazing  value  for  the  price.,0.9998892545700072,Positive,pricing,0.3689
1078,8,2,Fitness Tracker,2023-12-15,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
1079,73,16,Kayak,2025-06-19,3,Very durable and performs well for daily use.,0.9998507499694824,Mixed Positive,quality,0.4388
1080,86,16,Kayak,2025-05-27,4,Shipping  was  fast  and  the  item    was  well-packaged.,0.9998056292533876,Positive,delivery,0.2728
1081,91,5,Soccer Ball,2023-07-31,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
1082,87,13,Swim Goggles,2025-02-09,5,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
1083,40,6,Tennis Racket,2024-04-02,4,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
1084,99,12,Ice Skates,2023-10-29,3,"Average quality, delivery was slightly delayed.",-0.998961329460144,Mixed Negative,support,0.2442
1085,46,6,Tennis Racket,2025-07-02,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
1086,47,11,Ski Boots,2024-04-07,5,The  build  quality  is  impressive.,0.999881386756897,Positive,quality,0.4293
1087,35,10,Golf Clubs,2023-07-27,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
1088,55,13,Swim Goggles,2025-05-05,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
1089,54,12,Ice Skates,2024-04-12,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
1090,3,14,Cycling Helmet,2023-01-09,4,Packaging was adequate and delivery was timely.,0.9997827410697936,Positive,packaging,0.3048
1091,72,2,Fitness Tracker,2024-01-28,2,The  product    arrived  late.,-0.998403251171112,Negative,delivery,0.2442
1092,82,5,Soccer Ball,2023-02-16,4,Five  stars    for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
1093,25,8,Football Helmet,2025-10-24,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637
1094,48,11,Ski Boots,2023-07-04,2,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Negative,quality,0.2989
1095,31,15,Climbing Rope,2024-09-23,4,The  quality  is    top-notch.,0.9998470544815063,Positive,quality,0.3895
1096,82,13,Swim Goggles,2023-11-17,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
1097,47,12,Ice Skates,2023-10-15,2,"Average  experience,  nothing  special.",-0.9992826581001282,Negative,support,0.2637
1098,62,15,Climbing Rope,2023-04-02,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,delivery,0.2728
1099,90,12,Ice Skates,2024-03-17,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,quality,0.2978
1100,88,14,Cycling Helmet,2025-08-13,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
1101,58,13,Swim Goggles,2025-01-09,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,delivery,0.2728
1102,35,12,Ice Skates,2024-02-01,4,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
1103,39,5,Soccer Ball,2023-05-12,5,The  build  quality  is  impressive.,0.999881386756897,Positive,quality,0.4293
1104,39,6,Tennis Racket,2023-08-06,3,"Average product, works fine but feels slightly overpriced.",-0.9987505674362184,Mixed Negative,quality,0.4239
1105,20,16,Kayak,2023-03-19,3,"Good    quality,  but  could  be  cheaper.",0.955940008163452,Mixed Positive,quality,0.3168
1106,37,5,Soccer Ball,2025-01-29,5,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
1107,51,14,Cycling Helmet,2024-03-27,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
1108,50,3,Yoga Mat,2023-05-03,1,The  product  stopped  working  after  a  month.,-0.999716579914093,Negative,quality,0.3017
1109,22,18,Volleyball,2023-06-09,5,"Excellent  product,    highly  recommend!",0.9998780488967896,Positive,quality,0.2978
1110,38,8,Football Helmet,2024-04-26,3,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Mixed Negative,quality,0.2989
1111,91,16,Kayak,2024-01-25,3,"Good  quality,    but  could  be  cheaper.",0.955940008163452,Mixed Positive,quality,0.3168
1112,40,1,Running Shoes,2023-06-07,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,quality,0.2978
1113,28,3,Yoga Mat,2024-11-23,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
1114,56,15,Climbing Rope,2025-06-14,4,Packaging was adequate and delivery was timely.,0.9997827410697936,Positive,packaging,0.3048
1115,82,4,Dumbbells,2023-10-12,3,"Good  quality,  but  could  be    cheaper.",0.955940008163452,Mixed Positive,quality,0.3168
1116,52,5,Soccer Ball,2025-05-22,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
1117,74,11,Ski Boots,2023-09-12,4,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
1118,50,16,Kayak,2023-05-15,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
1119,99,4,Dumbbells,2024-01-19,2,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876
1120,4,17,Surfboard,2024-09-30,2,"Average  experience,  nothing  special.",-0.9992826581001282,Negative,support,0.2637
1121,23,20,Boxing Gloves,2023-06-25,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
1122,78,19,Hockey Stick,2023-12-03,5,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
1123,68,20,Boxing Gloves,2024-06-02,3,"The  product  is    okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
1124,6,9,Baseball Glove,2025-10-22,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
1125,100,12,Ice Skates,2025-07-20,2,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Mixed Negative,quality,0.336
1126,10,19,Hockey Stick,2025-03-19,2,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Negative,quality,0.2989
1127,82,15,Climbing Rope,2024-01-06,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
1128,77,6,Tennis Racket,2023-02-11,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,delivery,0.2728
